"input_region","input_sector","input_num","output_region","output_sector","value","output_num","input_label","output_label"
"EU","Forestry, logging and related service activities (02)",3,"EU","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",0.00030649516025961,4,"Forestry, Logging","Fishing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Extraction.of.Fossil-Fuels",0.000914211102622324,5,"Forestry, Logging","Fossil-Fuel Extraction"
"EU","Forestry, logging and related service activities (02)",3,"EU","Mining.&.Quarrying.of.raw.materials",0.000766745004790314,6,"Forestry, Logging","Mining"
"EU","Forestry, logging and related service activities (02)",3,"EU","Processing.of.meat",0.000183763847770858,7,"Forestry, Logging","Meat"
"EU","Forestry, logging and related service activities (02)",3,"EU","Processing.of.other.food&beverage",0.000647226446442737,8,"Forestry, Logging","Other Food"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.tobacco.products.(16)",0.00275567111982524,9,"Forestry, Logging","Tobacco"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.textiles",0.000271000543830843,10,"Forestry, Logging","Textiles"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",0.111803248774808,11,"Forestry, Logging","Wood"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.secondary.wood.material.into.new.wood.material",0.00252506976441417,12,"Forestry, Logging","Wood Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Pulp",0.0444794617256573,13,"Forestry, Logging","Pulp"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.secondary.paper.into.new.pulp",0.000252613552772979,14,"Forestry, Logging","Pulp Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Paper",0.00663570234278316,15,"Forestry, Logging","Paper"
"EU","Forestry, logging and related service activities (02)",3,"EU","Processing.of.Fossil.Fuels",1.88685016615469e-05,16,"Forestry, Logging","Fossil-Fuel Processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Plastics,.basic",0.000177101738715415,17,"Forestry, Logging","Plastics"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.secondary.plastic.into.new.plastic",0.000226186207405763,18,"Forestry, Logging","Plastics Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.Chemicals",0.000359681083534589,19,"Forestry, Logging","Chemicals"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.rubber.and.plastic.products.(25)",0.000395031009225016,20,"Forestry, Logging","Rubber, Plastic Products"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.glass.and.glass.products",0.000287447480652045,21,"Forestry, Logging","Glass"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.secondary.glass.into.new.glass",0.000163723900929619,22,"Forestry, Logging","Glass Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.other.non-metallic.mineral.products",0.000245525175677121,23,"Forestry, Logging","Other Non-metallic Mineral Products"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.cement,.lime.and.plaster",0.000160803629226552,24,"Forestry, Logging","Cement"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.ash.into.clinker",0.000126277718548286,25,"Forestry, Logging","Clinker Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.Metals",7.97394226977006e-05,26,"Forestry, Logging","Metals"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.Metals",6.10392109638964e-05,27,"Forestry, Logging","Metals Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.durable.goods",5.4821244230924e-05,28,"Forestry, Logging","Durable Goods"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",0.00250591555913704,29,"Forestry, Logging","Furniture"
"EU","Forestry, logging and related service activities (02)",3,"EU","Recycling",0.000175901489821915,30,"Forestry, Logging","Recycling"
"EU","Forestry, logging and related service activities (02)",3,"EU","Production.of.electricity.by.fossil.fuels",7.17307587716218e-05,31,"Forestry, Logging","Fossil-Fuel Electricity"
"EU","Forestry, logging and related service activities (02)",3,"EU","Production.of.electricity.by.renewable.energy",0.00338057993621013,32,"Forestry, Logging","Renewable Electricity"
"EU","Forestry, logging and related service activities (02)",3,"EU","Transmission.&.Distribution",6.54016148517081e-05,33,"Forestry, Logging","Energy Transmission, Distribution"
"EU","Forestry, logging and related service activities (02)",3,"EU","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",2.84067017649677e-05,34,"Forestry, Logging","Gas"
"EU","Forestry, logging and related service activities (02)",3,"EU","Water",0.000148381315489909,35,"Forestry, Logging","Water"
"EU","Forestry, logging and related service activities (02)",3,"EU","Construction.(45)",0.000635868792052688,36,"Forestry, Logging","Construction"
"EU","Forestry, logging and related service activities (02)",3,"EU","Re-processing.of.secondary.construction.material.into.aggregates",1.70730368719598e-05,37,"Forestry, Logging","Construction Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"EU","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",3.5563515625102e-05,38,"Forestry, Logging","Vehicle Sale, Maintenance,  Repair"
"EU","Forestry, logging and related service activities (02)",3,"EU","Retail.sale.of.automotive.fuel",5.47644652203935e-05,39,"Forestry, Logging","Vehicle Fuel Sale"
"EU","Forestry, logging and related service activities (02)",3,"EU","Retail.&.Wholesale.trade",0.00011445591615354,40,"Forestry, Logging","Retail, Wholesale Trade"
"EU","Forestry, logging and related service activities (02)",3,"EU","Leisure.Services",0.000113315796281161,41,"Forestry, Logging","Leisure"
"EU","Forestry, logging and related service activities (02)",3,"EU","Transport",4.62290796747407e-05,42,"Forestry, Logging","Transport"
"EU","Forestry, logging and related service activities (02)",3,"EU","KIBS",5.57225159960192e-05,43,"Forestry, Logging","Professional Services"
"EU","Forestry, logging and related service activities (02)",3,"EU","Real.estate.activities.(70)",4.45854823498789e-05,44,"Forestry, Logging","Real Estate"
"EU","Forestry, logging and related service activities (02)",3,"EU","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",1.647881896902e-05,45,"Forestry, Logging","Machine, Equipment Renting"
"EU","Forestry, logging and related service activities (02)",3,"EU","Research.and.development.(73)",5.36679032780772e-05,46,"Forestry, Logging","R&D"
"EU","Forestry, logging and related service activities (02)",3,"EU","Public.administration.and.defence;.compulsory.social.security.(75)",0.000145061829433797,47,"Forestry, Logging","Public Administration, Defence"
"EU","Forestry, logging and related service activities (02)",3,"EU","Education.(80)",3.73062163733379e-05,48,"Forestry, Logging","Education"
"EU","Forestry, logging and related service activities (02)",3,"EU","Health.and.social.work.(85)",2.80090875761643e-05,49,"Forestry, Logging","Health, Social Work"
"EU","Forestry, logging and related service activities (02)",3,"EU","Incineration.of.Waste",6.50384014805879e-05,50,"Forestry, Logging","Waste Incineration"
"EU","Forestry, logging and related service activities (02)",3,"EU","Biogas.&.Composting",5.05816112475592e-05,51,"Forestry, Logging","Biogas, Composting"
"EU","Forestry, logging and related service activities (02)",3,"EU","Waste.water",7.66521214155992e-05,52,"Forestry, Logging","Waste Water"
"EU","Forestry, logging and related service activities (02)",3,"EU","Landfill.of.Waste",8.35585851959349e-05,53,"Forestry, Logging","Waste Landfill"
"EU","Forestry, logging and related service activities (02)",3,"EU","Other.Services",9.87234994173529e-05,54,"Forestry, Logging","Other Services"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Agriculture",4.69298573333465e-06,1,"Forestry, Logging","Agriculture"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Animal.Farming",1.44541655625491e-05,2,"Forestry, Logging","Animal Farming"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Forestry,.logging.and.related.service.activities.(02)",0.000329352551327058,3,"Forestry, Logging","Forestry, Logging"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Fishing,.operating.of.fish.hatcheries.and.fish.farms;.service.activities.incidental.to.fishing.(05)",8.17976211592207e-07,4,"Forestry, Logging","Fishing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Extraction.of.Fossil-Fuels",4.98055427119222e-06,5,"Forestry, Logging","Fossil-Fuel Extraction"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Mining.&.Quarrying.of.raw.materials",1.31635640108657e-06,6,"Forestry, Logging","Mining"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Processing.of.meat",9.7801051278802e-07,7,"Forestry, Logging","Meat"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Processing.of.other.food&beverage",1.36594568370744e-05,8,"Forestry, Logging","Other Food"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.tobacco.products.(16)",6.61437382430955e-05,9,"Forestry, Logging","Tobacco"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.textiles",1.19328660713093e-05,10,"Forestry, Logging","Textiles"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.wood.and.of.products.of.wood.and.cork,.except.furniture;.manufacture.of.articles.of.straw.and.plaiting.materials.(20)",0.000873024824486712,11,"Forestry, Logging","Wood"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.secondary.wood.material.into.new.wood.material",0.0002096398674973,12,"Forestry, Logging","Wood Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Pulp",0.000164692361068422,13,"Forestry, Logging","Pulp"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.secondary.paper.into.new.pulp",2.51314397457544e-06,14,"Forestry, Logging","Pulp Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Paper",0.000113939273733443,15,"Forestry, Logging","Paper"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Processing.of.Fossil.Fuels",5.57333871395839e-07,16,"Forestry, Logging","Fossil-Fuel Processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Plastics,.basic",2.65815230303131e-06,17,"Forestry, Logging","Plastics"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.secondary.plastic.into.new.plastic",1.1316399033273e-05,18,"Forestry, Logging","Plastics Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.Chemicals",7.09055577696588e-05,19,"Forestry, Logging","Chemicals"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.rubber.and.plastic.products.(25)",6.49052365149533e-05,20,"Forestry, Logging","Rubber, Plastic Products"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.glass.and.glass.products",1.5531782441688e-06,21,"Forestry, Logging","Glass"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.secondary.glass.into.new.glass",1.07111942269188e-05,22,"Forestry, Logging","Glass Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.other.non-metallic.mineral.products",1.61349634825859e-06,23,"Forestry, Logging","Other Non-metallic Mineral Products"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.cement,.lime.and.plaster",1.3274952472e-06,24,"Forestry, Logging","Cement"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.ash.into.clinker",3.06255903198652e-06,25,"Forestry, Logging","Clinker Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.Metals",3.73969354891083e-06,26,"Forestry, Logging","Metals"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.Metals",3.79627261855485e-07,27,"Forestry, Logging","Metals Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.durable.goods",8.53079503789256e-07,28,"Forestry, Logging","Durable Goods"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.furniture;.manufacturing.n.e.c..(36)",4.52484668453825e-05,29,"Forestry, Logging","Furniture"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Recycling",1.03098687893366e-05,30,"Forestry, Logging","Recycling"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Production.of.electricity.by.fossil.fuels",1.84634302787256e-07,31,"Forestry, Logging","Fossil-Fuel Electricity"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Production.of.electricity.by.renewable.energy",9.66592567738097e-07,32,"Forestry, Logging","Renewable Electricity"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Transmission.&.Distribution",2.56064410066515e-07,33,"Forestry, Logging","Energy Transmission, Distribution"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Manufacture.of.gas;.distribution.of.gaseous.fuels.through.mains",1.39608050497862e-06,34,"Forestry, Logging","Gas"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Water",3.60513232285089e-07,35,"Forestry, Logging","Water"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Construction.(45)",1.84946454686581e-05,36,"Forestry, Logging","Construction"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Re-processing.of.secondary.construction.material.into.aggregates",1.00303092405632e-07,37,"Forestry, Logging","Construction Re-processing"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Sale,.maintenance,.repair.of.motor.vehicles,.motor.vehicles.parts,.motorcycles,.motor.cycles.parts.and.accessoiries",5.05290182380414e-07,38,"Forestry, Logging","Vehicle Sale, Maintenance,  Repair"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Retail.sale.of.automotive.fuel",3.83286932109844e-06,39,"Forestry, Logging","Vehicle Fuel Sale"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Retail.&.Wholesale.trade",2.15198823118624e-06,40,"Forestry, Logging","Retail, Wholesale Trade"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Leisure.Services",2.71882772613691e-06,41,"Forestry, Logging","Leisure"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Transport",3.95922277668083e-06,42,"Forestry, Logging","Transport"
"EU","Forestry, logging and related service activities (02)",3,"RoW","KIBS",5.60552768075437e-07,43,"Forestry, Logging","Professional Services"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Real.estate.activities.(70)",2.06911594221477e-06,44,"Forestry, Logging","Real Estate"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Renting.of.machinery.and.equipment.without.operator.and.of.personal.and.household.goods.(71)",1.95475967779328e-06,45,"Forestry, Logging","Machine, Equipment Renting"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Research.and.development.(73)",6.39191363030996e-06,46,"Forestry, Logging","R&D"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Public.administration.and.defence;.compulsory.social.security.(75)",9.66894530870447e-07,47,"Forestry, Logging","Public Administration, Defence"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Education.(80)",1.60808096920869e-06,48,"Forestry, Logging","Education"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Health.and.social.work.(85)",1.58353977547413e-06,49,"Forestry, Logging","Health, Social Work"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Incineration.of.Waste",1.54707284297036e-06,50,"Forestry, Logging","Waste Incineration"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Biogas.&.Composting",6.69359765973726e-07,51,"Forestry, Logging","Biogas, Composting"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Waste.water",2.80650737921483e-07,52,"Forestry, Logging","Waste Water"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Landfill.of.Waste",4.33685462598789e-07,53,"Forestry, Logging","Waste Landfill"
"EU","Forestry, logging and related service activities (02)",3,"RoW","Other.Services",1.22851258185961e-06,54,"Forestry, Logging","Other Services"
"EU","Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",4,"EU","Agriculture",5.45259292703703e-06,1,"Fishing","Agriculture"
"EU","Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",4,"EU","Animal.Farming",0.000386312812717145,2,"Fishing","Animal Farming"
