t,H,V,nu_wheat,nu_iron,nu_pigs
76.76,0.38573790503709243,1.8922564392664165,0.42753454009601344,0.25217530346450523,0.32029015643948133
76.78,0.38209127395500797,1.8963977045805196,0.4263938005343359,0.2518992805187766,0.3217069189468875
76.8,0.37818281072708604,1.9005107860713852,0.42526481148255796,0.25162560762183434,0.32310958089560765
76.82000000000001,0.37401341606467653,1.9045918568135785,0.42414840093738526,0.2513545079535411,0.3244970911090736
76.84,0.3695842064884297,1.9086370414730762,0.42304539306379,0.2510862061578564,0.32586840077835366
76.86,0.36489651786286315,1.9126424213788615,0.42195660731461276,0.2508209279327434,0.3272224647526439
76.88,0.3599519086837014,1.9166040399051294,0.42088285754568433,0.25055889960744904,0.3285582428468667
76.9,0.35475216309950053,1.9205179081577568,0.41982495112827617,0.250300347708207,0.3298747011635168
76.92,0.3492992936493835,1.924380010956975,0.4187836880607015,0.2500454985134765,0.33117081342582194
76.94,0.34359554369869233,1.928186313106444,0.4177598600808954,0.24979457759988766,0.332445562319217
76.96000000000001,0.3376433895549494,1.931932765937131,0.41675424978180303,0.24954780938011492,0.333697940838082
76.98,0.3314455422467298,1.9356153141126187,0.4157676297313962,0.2493054166339537,0.3349269536346501
77.0,0.3250049489486846,1.9392299026806563,0.4148007615991234,0.24906762003391436,0.33613161836696237
77.02,0.31832479403648023,1.9427724843539844,0.41385439529057616,0.24883463766669206,0.3373109670427318
77.04,0.31140849975622753,1.9462390270016778,0.41292926809212893,0.24860668455190252,0.3384640473559685
77.06,0.3042597264937208,1.9496255213305431,0.41202610382726756,0.24838397215950372,0.3395899240132287
77.08,0.2968823726297358,1.9529279887343949,0.4111456120262872,0.24816670792734702,0.3406876800463659
77.10000000000001,0.2892805739687271,1.9561424892874417,0.41028848711098964,0.2479550947803184,0.34175641810869184
77.12,0.2814587027293312,1.9592651298564543,0.40945540759595916,0.24774933065254362,0.3427952617514972
77.14,0.2734213660863338,1.9622920723049788,0.4086470353079343,0.24754960801413475,0.343803356677931
77.16,0.265173404254987,1.9652195417614817,0.4078640146247394,0.24735611340396044,0.3447798719713002
77.18,0.256719888110144,1.9680438349221576,0.4071069717351666,0.24716902696991125,0.34572400129492226
